SITE_ID,Project_name,sys_sample_code,chemical_name,sample_date,cas_rn,fraction,result_value,result_unit,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,sample_delivery_group,qaqc_date,SH_LATITUDE,SH_LONGITUDE,SH_WQ_STANDARD,SH_PWL_ID
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-07242018-WS,TURBIDITY,7/24/2018,TURB,total,18.60,ntu,0.06,ntu,0.1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-07242018-WS,Zinc,7/24/2018,7440-66-6,total,7.80,ug/l,2.5,ug/l,5,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,"ALKALINITY, TOTAL (AS CaCO3)",8/15/2018,ALK,total,44.00,mg/l,1,mg/l,2,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Aluminum,8/15/2018,7429-90-5,total,499.00,ug/l,23,ug/l,100,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Arsenic,8/15/2018,7440-38-2,total,1.00,ug/l,0.39,ug/l,1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Cadmium,8/15/2018,7440-43-9,total,0.56,ug/l,0.064,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Calcium,8/15/2018,7440-70-2,total,16000.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,CHLORIDE (AS CL),8/15/2018,16887-00-6,total,23.70,mg/l,0.2,mg/l,2,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Chlorophyll A,8/15/2018,479-61-8,total,6.73,ug/l,NA,ug/l,0.64,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Copper,8/15/2018,7440-50-8,total,2.90,ug/l,0.66,ug/l,1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,HARDNESS (AS CACO3),8/15/2018,HARD,total,53.00,mg/l,NA,mg/l,6.62,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Iron,8/15/2018,7439-89-6,total,1050.00,ug/l,13,ug/l,100,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Lead,8/15/2018,7439-92-1,total,1.80,ug/l,0.067,ug/l,1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Magnesium,8/15/2018,7439-95-4,total,3150.00,ug/l,29,ug/l,1000,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Nickel,8/15/2018,7440-02-0,total,1.90,ug/l,0.26,ug/l,1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Nitrate+Nitrite as Nitrogen,8/15/2018,NO3NO2N,total,0.16,mg/l,7.00E-04,mg/l,0.002,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,Nitrogen,8/15/2018,KN,total,0.75,mg/l,NA,mg/l,0.1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,"Nitrogen, ammonia (As N)",8/15/2018,7664-41-7,total,0.02,mg/l,8.00E-04,mg/l,0.005,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,"NITROGEN, KJELDAHL, TOTAL",8/15/2018,KN,total,0.59,mg/l,0.08,mg/l,0.1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-08152018-W,"NITROGEN, NITRATE (AS N)",8/15/2018,14797-55-8,total,0.16,mg/l,NA,mg/l,0.01,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,"ALKALINITY, TOTAL (AS CaCO3)",10/12/2017,ALK,total,74.80,mg/l,1,mg/l,2,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Aluminum,10/12/2017,7429-90-5,total,102.00,ug/l,2.7,ug/l,10,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Arsenic,10/12/2017,7440-38-2,total,,ug/l,0.389,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Cadmium,10/12/2017,7440-43-9,total,,ug/l,0.182,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,CHLORIDE (AS CL),10/12/2017,16887-00-6,total,46.00,mg/l,0.2,mg/l,2,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Chlorophyll A,10/12/2017,479-61-8,total,2.12,ug/l,NA,ug/l,0.085,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Conductivity at 25 Degrees Celsius,10/12/2017,COND,total,358.00,umhos/cm,NA,umhos/cm,NA,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-09062018-W,Aluminum,9/6/2018,7429-90-5,total,1040.00,ug/l,23,ug/l,100,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-09062018-W,Arsenic,9/6/2018,7440-38-2,total,0.99,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-09062018-W,Cadmium,9/6/2018,7440-43-9,total,0.07,ug/l,0.064,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill RAS 2018,13-GUNK-0.4-09062018-W,Calcium,9/6/2018,7440-70-2,total,24800.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Magnesium,10/12/2017,7439-95-4,total,5470.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Nickel,10/12/2017,7440-02-0,total,1.20,ug/l,0.45,ug/l,1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Nitrate+Nitrite as Nitrogen,10/12/2017,NO3NO2N,total,0.38,mg/l,7.00E-04,mg/l,0.002,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,"Nitrogen, ammonia (As N)",10/12/2017,7664-41-7,total,0.01,mg/l,8.00E-04,mg/l,0.005,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,"NITROGEN, NITRATE (AS N)",10/12/2017,14797-55-8,total,0.38,mg/l,NA,mg/l,0.01,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,"ALKALINITY, TOTAL (AS CaCO3)",9/20/2017,ALK,total,80.00,mg/l,1,mg/l,2,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Aluminum,9/20/2017,7429-90-5,total,65.90,ug/l,2.7,ug/l,10,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Arsenic,9/20/2017,7440-38-2,total,,ug/l,0.389,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Cadmium,9/20/2017,7440-43-9,total,,ug/l,0.182,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,CHLORIDE (AS CL),9/20/2017,16887-00-6,total,46.90,mg/l,0.2,mg/l,2,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Chlorophyll A,9/20/2017,479-61-8,total,0.96,ug/l,NA,ug/l,0.038,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Conductivity at 25 Degrees Celsius,9/20/2017,COND,total,325.00,umhos/cm,NA,umhos/cm,NA,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Copper,9/20/2017,7440-50-8,total,1.40,ug/l,0.652,ug/l,1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,HARDNESS (AS CACO3),9/20/2017,HARD,total,96.40,mg/l,0.3,mg/l,8,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Iron,9/20/2017,7439-89-6,total,238.00,ug/l,55.4,ug/l,100,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Lead,9/20/2017,7439-92-1,total,,ug/l,0.405,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Magnesium,9/20/2017,7439-95-4,total,5400.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Nickel,9/20/2017,7440-02-0,total,1.40,ug/l,0.45,ug/l,1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Nitrate+Nitrite as Nitrogen,9/20/2017,NO3NO2N,total,0.16,mg/l,7.00E-04,mg/l,0.002,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,"Nitrogen, ammonia (As N)",9/20/2017,7664-41-7,total,0.01,mg/l,8.00E-04,mg/l,0.005,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,"NITROGEN, NITRATE (AS N)",9/20/2017,14797-55-8,total,0.16,mg/l,NA,mg/l,0.01,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,"NITROGEN, NITRITE",9/20/2017,14797-65-0,total,,mg/l,0.002,mg/l,0.01,U,U,Analyte was analyzed for but not detected,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,PH,9/20/2017,PH,total,7.87,pH units,NA,pH units,NA,H,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,"PHOSPHORUS, TOTAL (AS P)",9/20/2017,7723-14-0,total,0.07,mg/l,0.002,mg/l,0.003,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Silver,9/20/2017,7440-22-4,total,,ug/l,0.131,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Temperature of pH Analysis,9/20/2017,TEMP,total,26.10,deg c,NA,deg c,NA,H,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/20/2017,TDS,total,175.00,mg/l,4,mg/l,10,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,TURBIDITY,9/20/2017,TURB,total,4.06,ntu,0.06,ntu,0.1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GUNK-0.4,Zinc,9/20/2017,7440-66-6,total,,ug/l,3,ug/l,5,U,U,Analyte was analyzed for but not detected,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,HARDNESS (AS CACO3),10/12/2017,HARD,total,113.00,mg/l,0.4,mg/l,10,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Iron,10/12/2017,7439-89-6,total,313.00,ug/l,55.4,ug/l,100,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Lead,10/12/2017,7439-92-1,total,,ug/l,0.405,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-0.4,Wallkill Special Study 2017,13-GVNK-0.4,Copper,10/12/2017,7440-50-8,total,1.30,ug/l,0.652,ug/l,1,,A,,NA,NA,41.68722,-74.17278,B,1306-0045
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Cadmium,7/25/2018,7440-43-9,total,,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Calcium,7/25/2018,7440-70-2,total,17800.00,ug/l,110,ug/l,1000,E,J,estimated value due to lab error,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,CHLORIDE (AS CL),7/25/2018,16887-00-6,total,41.50,mg/l,0.2,mg/l,2,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Chlorophyll A,7/25/2018,479-61-8,total,38.60,ug/l,NA,ug/l,1.2,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Copper,7/25/2018,7440-50-8,total,2.90,ug/l,0.66,ug/l,1,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,HARDNESS (AS CACO3),7/25/2018,HARD,total,58.10,mg/l,NA,mg/l,6.62,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Iron,7/25/2018,7439-89-6,total,776.00,ug/l,13,ug/l,100,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-09052018-W,HARDNESS (AS CACO3),9/5/2018,HARD,total,68.20,mg/l,NA,mg/l,6.62,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-09052018-W,Iron,9/5/2018,7439-89-6,total,1390.00,ug/l,13,ug/l,100,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-09052018-W,Lead,9/5/2018,7439-92-1,total,0.65,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-09052018-W,Magnesium,9/5/2018,7439-95-4,total,3740.00,ug/l,29,ug/l,1000,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-09052018-W,Nickel,9/5/2018,7440-02-0,total,1.40,ug/l,0.26,ug/l,1,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,"ALKALINITY, TOTAL (AS CaCO3)",7/11/2018,ALK,total,181.00,mg/l,1,mg/l,2,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Aluminum,7/11/2018,7429-90-5,total,419.00,ug/l,11.5,ug/l,50,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Arsenic,7/11/2018,7440-38-2,total,7.30,ug/l,0.39,ug/l,1,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Cadmium,7/11/2018,7440-43-9,total,0.09,ug/l,0.064,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Calcium,7/11/2018,7440-70-2,total,62700.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,CHLORIDE (AS CL),7/11/2018,16887-00-6,total,275.00,mg/l,2,mg/l,20,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Chlorophyll A,7/11/2018,479-61-8,total,14.20,ug/l,NA,ug/l,0.8,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Copper,7/11/2018,7440-50-8,total,7.80,ug/l,0.66,ug/l,1,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,HARDNESS (AS CACO3),7/11/2018,HARD,total,197.00,mg/l,NA,mg/l,6.62,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Iron,7/11/2018,7439-89-6,total,6520.00,ug/l,13,ug/l,100,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Lead,7/11/2018,7439-92-1,total,2.20,ug/l,0.067,ug/l,1,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Magnesium,7/11/2018,7439-95-4,total,9940.00,ug/l,29,ug/l,1000,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Nickel,7/11/2018,7440-02-0,total,3.00,ug/l,0.26,ug/l,1,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Nitrate+Nitrite as Nitrogen,7/11/2018,NO3NO2N,total,0.02,mg/l,7.00E-04,mg/l,0.002,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Nitrogen,7/11/2018,KN,total,7.47,mg/l,NA,mg/l,0.2,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,"Nitrogen, ammonia (As N)",7/11/2018,7664-41-7,total,0.02,mg/l,8.00E-04,mg/l,0.005,,T,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,"NITROGEN, KJELDAHL, TOTAL",7/11/2018,KN,total,7.46,mg/l,0.08,mg/l,0.2,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,"NITROGEN, NITRATE (AS N)",7/11/2018,14797-55-8,total,0.02,mg/l,NA,mg/l,0.01,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.82,mg/l,0.04,mg/l,0.1,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Silver,7/11/2018,7440-22-4,total,,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,700.00,mg/l,4,mg/l,10,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,TURBIDITY,7/11/2018,TURB,total,86.10,ntu,0.06,ntu,0.1,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07112018-W,Zinc,7/11/2018,7440-66-6,total,14.30,ug/l,2.5,ug/l,5,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,"ALKALINITY, TOTAL (AS CaCO3)",7/25/2018,ALK,total,35.20,mg/l,1,mg/l,2,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Aluminum,7/25/2018,7429-90-5,total,125.00,ug/l,2.3,ug/l,10,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Arsenic,7/25/2018,7440-38-2,total,1.40,ug/l,0.39,ug/l,1,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-081618-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/16/2018,TDS,total,138.00,mg/l,4,mg/l,10,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-081618-WS,TURBIDITY,8/16/2018,TURB,total,3.95,ntu,0.06,ntu,0.1,,J,estimated value due to Equipment Blank error,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-081618-WS,Zinc,8/16/2018,7440-66-6,total,2.90,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-09052018-W,"ALKALINITY, TOTAL (AS CaCO3)",9/5/2018,ALK,total,60.00,mg/l,1,mg/l,2,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-09052018-W,Aluminum,9/5/2018,7429-90-5,total,122.00,ug/l,2.3,ug/l,10,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Lead,7/25/2018,7439-92-1,total,0.45,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Magnesium,7/25/2018,7439-95-4,total,3310.00,ug/l,29,ug/l,1000,E,J,estimated value due to lab error,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Nickel,7/25/2018,7440-02-0,total,0.96,ug/l,0.26,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Nitrate+Nitrite as Nitrogen,7/25/2018,NO3NO2N,total,0.13,mg/l,7.00E-04,mg/l,0.002,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,Nitrogen,7/25/2018,KN,total,0.69,mg/l,NA,mg/l,0.2,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,"Nitrogen, ammonia (As N)",7/25/2018,7664-41-7,total,0.06,mg/l,8.00E-04,mg/l,0.005,,R,Equipment Blank error ; Precision error,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,"NITROGEN, KJELDAHL, TOTAL",7/25/2018,KN,total,0.57,mg/l,0.08,mg/l,0.2,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,"NITROGEN, NITRATE (AS N)",7/25/2018,14797-55-8,total,0.13,mg/l,NA,mg/l,0.01,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,"NITROGEN, NITRITE",7/25/2018,14797-65-0,total,,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,NA,NA,41.441342,-74.529772,B,1306-0047
13-GUNK-37.7,Wallkill RAS 2018,13-GUNK-37.7-07252018-WS,"PHOSPHORUS, TOTAL (AS P)",7/25/2018,7723-14-0,total,0.10,mg/l,0.002,mg/l,0.005,,A,,NA,NA,41.441342,-74.529772,B,1306-0047
